city,state_id,state_name,county_name
Ontario,OH,Ohio,Richland
Wheelersburg,OH,Ohio,Scioto
Cheshire Village,CT,Connecticut,New Haven
Pleasure Point,CA,California,Santa Cruz
Arroyo,PR,Puerto Rico,Arroyo
Clifton Springs,NY,New York,Ontario
South Williamsport,PA,Pennsylvania,Lycoming
Nelsonville,OH,Ohio,Athens
Childress,TX,Texas,Childress
Deschutes River Woods,OR,Oregon,Deschutes
Brookhaven,WV,West Virginia,Monongalia
Carrizo Springs,TX,Texas,Dimmit
Riverside,MD,Maryland,Harford
Barbourville,KY,Kentucky,Knox
Dacono,CO,Colorado,Weld
Union,KY,Kentucky,Boone
Tea,SD,South Dakota,Lincoln
Rensselaer,IN,Indiana,Jasper
Pinehurst,TX,Texas,Montgomery
Finley,WA,Washington,Benton
Cumberland,IN,Indiana,Marion
Chillicothe,IL,Illinois,Peoria
Fort Shawnee,OH,Ohio,Allen
Metropolis,IL,Illinois,Massac
Maquoketa,IA,Iowa,Jackson
Watchung,NJ,New Jersey,Somerset
Davenport,FL,Florida,Polk
Portland,IN,Indiana,Jay
Williamsburg,KY,Kentucky,Whitley
Du Quoin,IL,Illinois,Perry
Baldwin,WI,Wisconsin,St. Croix
Elburn,IL,Illinois,Kane
Ashton-Sandy Spring,MD,Maryland,Montgomery
Kingston,TN,Tennessee,Roane
Homeland Park,SC,South Carolina,Anderson
Lewistown,MT,Montana,Fergus
Durham,CA,California,Butte
Winfield,IN,Indiana,Lake
Cut Off,LA,Louisiana,Lafourche
District Heights,MD,Maryland,Prince George's
Louisville,MS,Mississippi,Winston
Northern Cambria,PA,Pennsylvania,Cambria
Pevely,MO,Missouri,Jefferson
South Monroe,MI,Michigan,Monroe
Naval Academy,MD,Maryland,Anne Arundel
North Hills,NY,New York,Nassau
Lakemoor,IL,Illinois,McHenry
Trooper,PA,Pennsylvania,Montgomery
Vail,CO,Colorado,Eagle
Inniswold,LA,Louisiana,East Baton Rouge
Steelton,PA,Pennsylvania,Dauphin
Northville,MI,Michigan,Wayne
Johnson Lane,NV,Nevada,Douglas
Lucerne Valley,CA,California,San Bernardino
St. Clair,MO,Missouri,Franklin
East Alton,IL,Illinois,Madison
Rocky Mount,VA,Virginia,Franklin
Savannah,TX,Texas,Denton
Barnhart,MO,Missouri,Jefferson
Mila Doce,TX,Texas,Hidalgo
Gowanda,NY,New York,Cattaraugus
Shields,MI,Michigan,Saginaw
Progreso,TX,Texas,Hidalgo
Gray,LA,Louisiana,Terrebonne
Westville,IN,Indiana,LaPorte
Yoakum,TX,Texas,DeWitt
Darlington,SC,South Carolina,Darlington
Raton,NM,New Mexico,Colfax
Goodrich,MI,Michigan,Genesee
Countryside,IL,Illinois,Cook
Sullivan City,TX,Texas,Hidalgo
Penn Wynne,PA,Pennsylvania,Montgomery
Paradise,CA,California,Butte
Pagosa Springs,CO,Colorado,Archuleta
Woodcreek,TX,Texas,Hays
Dumfries,VA,Virginia,Prince William
Homer,AK,Alaska,Kenai Peninsula
Wesley Hills,NY,New York,Rockland
Mineola,TX,Texas,Wood
Finderne,NJ,New Jersey,Somerset
Zebulon,NC,North Carolina,Wake
Cresaptown,MD,Maryland,Allegany
Granville,OH,Ohio,Licking
Staunton,IL,Illinois,Macoupin
Taylor,PA,Pennsylvania,Lackawanna
Roanoke,AL,Alabama,Randolph
Greenacres,CA,California,Kern
Eagleton Village,TN,Tennessee,Blount
Selinsgrove,PA,Pennsylvania,Snyder
Hampstead,NC,North Carolina,Pender
Norwood,PA,Pennsylvania,Delaware
Sweetwater,TN,Tennessee,Monroe
Old Tappan,NJ,New Jersey,Bergen
Willard,MO,Missouri,Greene
Madisonville,TN,Tennessee,Monroe
Loudon,TN,Tennessee,Loudon
Slaton,TX,Texas,Lubbock
Chamberlayne,VA,Virginia,Henrico
Montezuma,GA,Georgia,Macon
Jamesburg,NJ,New Jersey,Middlesex
Massanetta Springs,VA,Virginia,Rockingham
Gustine,CA,California,Merced
Nolanville,TX,Texas,Bell
Windcrest,TX,Texas,Bexar
Spring Ridge,MD,Maryland,Frederick
Brookville,OH,Ohio,Montgomery
Mayflower Village,CA,California,Los Angeles
Marlow Heights,MD,Maryland,Prince George's
Elsmere,DE,Delaware,New Castle
Turpin Hills,OH,Ohio,Hamilton
Luling,TX,Texas,Caldwell
Glendale,MO,Missouri,St. Louis
Hutchins,TX,Texas,Dallas
Chester,NY,New York,Orange
Belton,SC,South Carolina,Anderson
Margate City,NJ,New Jersey,Atlantic
Posen,IL,Illinois,Cook
Dowagiac,MI,Michigan,Cass
Alma,AR,Arkansas,Crawford
Las Flores,CA,California,Orange
Franklin Center,NJ,New Jersey,Somerset
McKees Rocks,PA,Pennsylvania,Allegheny
Paulsboro,NJ,New Jersey,Gloucester
New Martinsville,WV,West Virginia,Wetzel
Breese,IL,Illinois,Clinton
Mount Arlington,NJ,New Jersey,Morris
Old Fig Garden,CA,California,Fresno
Silver Lakes,CA,California,San Bernardino
Harris Hill,NY,New York,Erie
Carterville,IL,Illinois,Williamson
Orchard Homes,MT,Montana,Missoula
Littlefield,TX,Texas,Lamb
Prospect Park,NJ,New Jersey,Passaic
Willow Park,TX,Texas,Parker
Hartwell,GA,Georgia,Hart
Woodcliff Lake,NJ,New Jersey,Bergen
Cave Creek,AZ,Arizona,Maricopa
Chelsea,MI,Michigan,Washtenaw
Roseland,NJ,New Jersey,Essex
Cidra,PR,Puerto Rico,Cidra
Greenwood,MO,Missouri,Jackson
Moosic,PA,Pennsylvania,Lackawanna
Hellertown,PA,Pennsylvania,Northampton
South Hooksett,NH,New Hampshire,Merrimack
Berne,IN,Indiana,Adams
West Clarkston-Highland,WA,Washington,Asotin
Eldorado at Santa Fe,NM,New Mexico,Santa Fe
Mattydale,NY,New York,Onondaga
Harvest,AL,Alabama,Madison
Lebanon,KY,Kentucky,Marion
Brookshire,TX,Texas,Waller
Bright,IN,Indiana,Dearborn
Volo,IL,Illinois,Lake
Ramblewood,NJ,New Jersey,Burlington
Lake Mohegan,NY,New York,Westchester
Beardstown,IL,Illinois,Cass
Manasquan,NJ,New Jersey,Monmouth
Marianna,FL,Florida,Jackson
West Bountiful,UT,Utah,Davis
Fellsmere,FL,Florida,Indian River
Mount Zion,IL,Illinois,Macon
Piedmont,SC,South Carolina,Anderson
Plymouth,PA,Pennsylvania,Luzerne
Bay Harbor Islands,FL,Florida,Miami-Dade
Norwood,NJ,New Jersey,Bergen
Patterson,LA,Louisiana,St. Mary
Villa Park,CA,California,Orange
Highgrove,CA,California,Riverside
The Village of Indian Hill,OH,Ohio,Hamilton
Conley,GA,Georgia,Clayton
Little Silver,NJ,New Jersey,Monmouth
Edna,TX,Texas,Jackson
Peoria Heights,IL,Illinois,Peoria
Hilton,NY,New York,Monroe
Granite Shoals,TX,Texas,Burnet
Palmview,TX,Texas,Hidalgo
Fountainhead-Orchard Hills,MD,Maryland,Washington
Eaton,CO,Colorado,Weld
Gas City,IN,Indiana,Grant
Brownfields,LA,Louisiana,East Baton Rouge
Attalla,AL,Alabama,Etowah
Belding,MI,Michigan,Ionia
Crafton,PA,Pennsylvania,Allegheny
Washingtonville,NY,New York,Orange
Brush,CO,Colorado,Morgan
White City,UT,Utah,Salt Lake
Trenton,MO,Missouri,Grundy
Fort Lee,VA,Virginia,Prince George
Oak Point,TX,Texas,Denton
West Modesto,CA,California,Stanislaus
Dickson City,PA,Pennsylvania,Lackawanna
Hilmar-Irwin,CA,California,Merced
Violet,LA,Louisiana,St. Bernard
White Rock,NM,New Mexico,Los Alamos
Flanders,NY,New York,Suffolk
Sansom Park,TX,Texas,Tarrant
North Manchester,IN,Indiana,Wabash
Asbury,IA,Iowa,Dubuque
Fort Wright,KY,Kentucky,Kenton
Rancho Murieta,CA,California,Sacramento
West Yarmouth,MA,Massachusetts,Barnstable
Warrenton,OR,Oregon,Clatsop
Sinton,TX,Texas,San Patricio
Fair Haven,NJ,New Jersey,Monmouth
Fabens,TX,Texas,El Paso
Lee Acres,NM,New Mexico,San Juan
Naples Park,FL,Florida,Collier
Benton,LA,Louisiana,Bossier
Fort Washington,PA,Pennsylvania,Montgomery
Crosspointe,VA,Virginia,Fairfax
Mount Carmel,PA,Pennsylvania,Northumberland
Oceanport,NJ,New Jersey,Monmouth
Bellevue,KY,Kentucky,Campbell
South Haven,MI,Michigan,Van Buren
Paola,KS,Kansas,Miami
Monroeville,AL,Alabama,Monroe
Zapata,TX,Texas,Zapata
South Tucson,AZ,Arizona,Pima
Grafton,WV,West Virginia,Taylor
Rio Pinar,FL,Florida,Orange
Ulysses,KS,Kansas,Grant
Lewisburg,PA,Pennsylvania,Union
Dripping Springs,TX,Texas,Hays
Grafton,OH,Ohio,Lorain
Highland,NY,New York,Ulster
Douglass Hills,KY,Kentucky,Jefferson
Spring Grove,IL,Illinois,McHenry
Woods Creek,WA,Washington,Snohomish
Laie,HI,Hawaii,Honolulu
Belle Fourche,SD,South Dakota,Butte
Chickasaw,AL,Alabama,Mobile
Nazareth,PA,Pennsylvania,Northampton
Elmwood,LA,Louisiana,Jefferson
Sharon Hill,PA,Pennsylvania,Delaware
Wrightsville,GA,Georgia,Johnson
Linglestown,PA,Pennsylvania,Dauphin
Media,PA,Pennsylvania,Delaware
New Brighton,PA,Pennsylvania,Beaver
Princeton,WV,West Virginia,Mercer
Hollidaysburg,PA,Pennsylvania,Blair
Loughman,FL,Florida,Polk
Manchester,WA,Washington,Kitsap
Dove Valley,CO,Colorado,Arapahoe
Tellico Village,TN,Tennessee,Loudon
Estherville,IA,Iowa,Emmet
Philomath,OR,Oregon,Benton
Greenbrier,AR,Arkansas,Faulkner
Wilton,CA,California,Sacramento
Mathis,TX,Texas,San Patricio
Hartford City,IN,Indiana,Blackford
Wayne,NE,Nebraska,Wayne
Eastwood,MI,Michigan,Kalamazoo
Richmond,MO,Missouri,Ray
Gardiner,ME,Maine,Kennebec
Wilmington,IL,Illinois,Will
Surfside,FL,Florida,Miami-Dade
Paoli,PA,Pennsylvania,Chester
Starke,FL,Florida,Bradford
East Flat Rock,NC,North Carolina,Henderson
Dandridge,TN,Tennessee,Jefferson
Cambria,CA,California,San Luis Obispo
Corydon,IN,Indiana,Harrison
Pontoon Beach,IL,Illinois,Madison
Byron,MN,Minnesota,Olmsted
Wyndmoor,PA,Pennsylvania,Montgomery
Samsula-Spruce Creek,FL,Florida,Volusia
Zephyrhills South,FL,Florida,Pasco
Lakehills,TX,Texas,Bandera
Alva,OK,Oklahoma,Woods
Milton,WI,Wisconsin,Rock
Oreland,PA,Pennsylvania,Montgomery
Groveport,OH,Ohio,Franklin
Olivarez,TX,Texas,Hidalgo
Willow Springs,IL,Illinois,Cook
Jonesborough,TN,Tennessee,Washington
Kingstree,SC,South Carolina,Williamsburg
Anna,IL,Illinois,Union
Lake Delton,WI,Wisconsin,Sauk
Dayton,KY,Kentucky,Campbell
Cottleville,MO,Missouri,St. Charles
Bowling Green,MO,Missouri,Pike
Blaine,WA,Washington,Whatcom
Lackland AFB,TX,Texas,Bexar
Elverta,CA,California,Sacramento
Mansfield,LA,Louisiana,De Soto
Rusk,TX,Texas,Cherokee
Linton,IN,Indiana,Greene
Semmes,AL,Alabama,Mobile
Palmview South,TX,Texas,Hidalgo
Honesdale,PA,Pennsylvania,Wayne
Warren,AR,Arkansas,Bradley
Tonganoxie,KS,Kansas,Leavenworth
Marlin,TX,Texas,Falls
Oxford,PA,Pennsylvania,Chester
Islip Terrace,NY,New York,Suffolk
Bessemer City,NC,North Carolina,Gaston
Siesta Key,FL,Florida,Sarasota
New Carlisle,OH,Ohio,Clark
Deer Park,OH,Ohio,Hamilton
Slinger,WI,Wisconsin,Washington
Lake Bluff,IL,Illinois,Lake
Waterford,WI,Wisconsin,Racine
Frankenmuth,MI,Michigan,Saginaw
Eureka,IL,Illinois,Woodford
Stroudsburg,PA,Pennsylvania,Monroe
Duquesne,PA,Pennsylvania,Allegheny
Preston,ID,Idaho,Franklin
Tracyton,WA,Washington,Kitsap
Nashville,NC,North Carolina,Nash
Leadville,CO,Colorado,Lake
Ceiba,PR,Puerto Rico,Ceiba
Berryville,AR,Arkansas,Carroll
Vinita,OK,Oklahoma,Craig
Connell,WA,Washington,Franklin
Belmar,NJ,New Jersey,Monmouth
Buckner,KY,Kentucky,Oldham
Taylorsville,NC,North Carolina,Alexander
Glencoe,MN,Minnesota,McLeod
Wappingers Falls,NY,New York,Dutchess
Lake Park,GA,Georgia,Lowndes
Ada,OH,Ohio,Hardin
Exeter,PA,Pennsylvania,Luzerne
Hidden Valley Lake,CA,California,Lake
Waterville,OH,Ohio,Lucas
Waimanalo,HI,Hawaii,Honolulu
Anamosa,IA,Iowa,Jones
Zeeland,MI,Michigan,Ottawa
Forest,MS,Mississippi,Scott
Pelham Manor,NY,New York,Westchester
Monticello,IL,Illinois,Piatt
Colorado City,TX,Texas,Mitchell
Weldon Spring,MO,Missouri,St. Charles
Hidden Valley,IN,Indiana,Dearborn
Shaw Heights,CO,Colorado,Adams
Falcon Heights,MN,Minnesota,Ramsey
Strawberry,CA,California,Marin
Atlanta,TX,Texas,Cass
Palm Springs North,FL,Florida,Miami-Dade
Weiser,ID,Idaho,Washington
Yosemite Lakes,CA,California,Madera
Clare,MI,Michigan,Clare
Highland Lakes,AL,Alabama,Shelby
Germantown,OH,Ohio,Montgomery
Baxley,GA,Georgia,Appling
Santa Teresa,NM,New Mexico,Doña Ana
Carlinville,IL,Illinois,Macoupin
Sherwood Manor,CT,Connecticut,Hartford
Elberton,GA,Georgia,Elbert
Kayenta,AZ,Arizona,Navajo
Winston,OR,Oregon,Douglas
Wellston,OH,Ohio,Jackson
Rockdale,TX,Texas,Milam
Holdenville,OK,Oklahoma,Hughes
Swartz Creek,MI,Michigan,Genesee
Mena,AR,Arkansas,Polk
Stokesdale,NC,North Carolina,Guilford
Fort Plain,NY,New York,Montgomery
Kalaheo,HI,Hawaii,Kauai
Wolfforth,TX,Texas,Lubbock
Fairview,NY,New York,Dutchess
Manteo,NC,North Carolina,Dare
Peculiar,MO,Missouri,Cass
Muldrow,OK,Oklahoma,Sequoyah
Breckenridge,TX,Texas,Stephens
Somerdale,NJ,New Jersey,Camden
Sparta,TN,Tennessee,White
Dulles Town Center,VA,Virginia,Loudoun
Indian Wells,CA,California,Riverside
Williams,CA,California,Colusa
Charleston,MO,Missouri,Mississippi
Cameron,TX,Texas,Milam
New Holland,PA,Pennsylvania,Lancaster
Pana,IL,Illinois,Christian
Woodside,CA,California,San Mateo
Adel,IA,Iowa,Dallas
Waipio Acres,HI,Hawaii,Honolulu
Jim Thorpe,PA,Pennsylvania,Carbon
Terrell Hills,TX,Texas,Bexar
Carlisle,OH,Ohio,Warren
Colby,KS,Kansas,Thomas
Centerville,IA,Iowa,Appanoose
Jamul,CA,California,San Diego
East Moriches,NY,New York,Suffolk
Springhill,LA,Louisiana,Webster
South Pittsburg,TN,Tennessee,Marion
Eaton Rapids,MI,Michigan,Eaton
Gilbertsville,PA,Pennsylvania,Montgomery
Robbins,IL,Illinois,Cook
South Highpoint,FL,Florida,Pinellas
Northwood,OH,Ohio,Wood
St. Augustine South,FL,Florida,St. Johns
Black River Falls,WI,Wisconsin,Jackson
Honeoye Falls,NY,New York,Monroe
Fruitland,ID,Idaho,Payette
Rockwood,TN,Tennessee,Roane
Coraopolis,PA,Pennsylvania,Allegheny
Shady Side,MD,Maryland,Anne Arundel
Waynesboro,GA,Georgia,Burke
Monaca,PA,Pennsylvania,Beaver
Jackson,GA,Georgia,Butts
Lafayette,TN,Tennessee,Macon
Angier,NC,North Carolina,Harnett
Batesburg-Leesville,SC,South Carolina,Lexington
Denver City,TX,Texas,Yoakum
Chadron,NE,Nebraska,Dawes
Ferriday,LA,Louisiana,Concordia
New Hempstead,NY,New York,Rockland
Coal City,IL,Illinois,Grundy
Canal Fulton,OH,Ohio,Stark
Holdrege,NE,Nebraska,Phelps
East Port Orchard,WA,Washington,Kitsap
Salamanca,NY,New York,Cattaraugus
Valparaiso,FL,Florida,Okaloosa
Valatie,NY,New York,Columbia
Algona,IA,Iowa,Kossuth
Mocksville,NC,North Carolina,Davie
Friendship Heights Village,MD,Maryland,Montgomery
Palermo,CA,California,Butte
Floral City,FL,Florida,Citrus
Centerport,NY,New York,Suffolk
Pinckneyville,IL,Illinois,Perry
New Castle,DE,Delaware,New Castle
Smiths Station,AL,Alabama,Lee
Warm Mineral Springs,FL,Florida,Sarasota
Manitou Springs,CO,Colorado,El Paso
Northfield,IL,Illinois,Cook
Berlin,WI,Wisconsin,Green Lake
Central,SC,South Carolina,Pickens
La Grange,TX,Texas,Fayette
Winterset,IA,Iowa,Madison
Lemmon Valley,NV,Nevada,Washoe
Exton,PA,Pennsylvania,Chester
Bellows Falls,VT,Vermont,Windham
Orwigsburg,PA,Pennsylvania,Schuylkill
Citrus Park,AZ,Arizona,Maricopa
Caldwell,OH,Ohio,Noble
Cleveland,GA,Georgia,White
Lisbon,OH,Ohio,Columbiana
Polson,MT,Montana,Lake
Cavalero,WA,Washington,Snohomish
Kaser,NY,New York,Rockland
Estacada,OR,Oregon,Clackamas
Chackbay,LA,Louisiana,Lafourche
Manchester,MD,Maryland,Carroll
Clarinda,IA,Iowa,Page
Sunset,UT,Utah,Davis
Wind Lake,WI,Wisconsin,Racine
Penn Estates,PA,Pennsylvania,Monroe
St. Paul Park,MN,Minnesota,Washington
Simonton Lake,IN,Indiana,Elkhart
Ward,AR,Arkansas,Lonoke
Hockinson,WA,Washington,Clark
Añasco,PR,Puerto Rico,Añasco
Englewood Cliffs,NJ,New Jersey,Bergen
James City,NC,North Carolina,Craven
Anthony,TX,Texas,El Paso
Shepherdstown,WV,West Virginia,Jefferson
North Oaks,MN,Minnesota,Ramsey
Mattawa,WA,Washington,Grant
Caruthersville,MO,Missouri,Pemiscot
Port LaBelle,FL,Florida,Hendry
Williamson,AZ,Arizona,Yavapai
Travelers Rest,SC,South Carolina,Greenville
Rincon Valley,AZ,Arizona,Pima
East Quogue,NY,New York,Suffolk
Macon,MO,Missouri,Macon
Morganfield,KY,Kentucky,Union
Apple Valley,OH,Ohio,Knox
Palmerton,PA,Pennsylvania,Carbon
San Leon,TX,Texas,Galveston
Edgewater,CO,Colorado,Jefferson
Jonesboro,LA,Louisiana,Jackson
Morris,MN,Minnesota,Stevens
McGregor,TX,Texas,McLennan
Westernport,MD,Maryland,Allegany
Kensington,CA,California,Contra Costa
Wake Village,TX,Texas,Bowie
Avondale,LA,Louisiana,Jefferson
Hawaiian Beaches,HI,Hawaii,Hawaii
Shillington,PA,Pennsylvania,Berks
McKenzie,TN,Tennessee,Carroll
Uhrichsville,OH,Ohio,Tuscarawas
Lehighton,PA,Pennsylvania,Carbon
Minot AFB,ND,North Dakota,Ward
Fort Rucker,AL,Alabama,Dale
Fruitland,MD,Maryland,Wicomico
Savannah,MO,Missouri,Andrew
Fairport,NY,New York,Monroe
Union Beach,NJ,New Jersey,Monmouth
Pawcatuck,CT,Connecticut,New London
Hightstown,NJ,New Jersey,Mercer
Brady,TX,Texas,McCulloch
Brent,AL,Alabama,Bibb
Eagleville,PA,Pennsylvania,Montgomery
Bulverde,TX,Texas,Comal
Paxtonia,PA,Pennsylvania,Dauphin
Waynesville,MO,Missouri,Pulaski
Mount Carmel,TN,Tennessee,Hawkins
Kings Point,NY,New York,Nassau
Bear Valley Springs,CA,California,Kern
Orange,VA,Virginia,Orange
Kahaluu-Keauhou,HI,Hawaii,Hawaii
Iola,KS,Kansas,Allen
Zephyrhills West,FL,Florida,Pasco
Garnet,CA,California,Riverside
Lake Fenton,MI,Michigan,Genesee
Old Bethpage,NY,New York,Nassau
South Sarasota,FL,Florida,Sarasota
Midway,UT,Utah,Wasatch
Big Bear Lake,CA,California,San Bernardino
Titusville,PA,Pennsylvania,Crawford
St. Clair,MI,Michigan,St. Clair
Grayson,KY,Kentucky,Carter
Red Oak,IA,Iowa,Montgomery
Cave Springs,AR,Arkansas,Benton
Wadesboro,NC,North Carolina,Anson
Ripley,MS,Mississippi,Tippah
Hawkinsville,GA,Georgia,Pulaski
Forsyth,GA,Georgia,Monroe
Rothschild,WI,Wisconsin,Marathon
Delhi Hills,OH,Ohio,Hamilton
Belvedere,SC,South Carolina,Aiken
Pecan Acres,TX,Texas,Tarrant
Giddings,TX,Texas,Lee
Venus,TX,Texas,Johnson
Perry,UT,Utah,Box Elder
Carlyss,LA,Louisiana,Calcasieu
Santa Isabel,PR,Puerto Rico,Santa Isabel
Calistoga,CA,California,Napa
Odessa,MO,Missouri,Lafayette
Poolesville,MD,Maryland,Montgomery
Livingston,TX,Texas,Polk
Walkertown,NC,North Carolina,Forsyth
Osceola,IA,Iowa,Clarke
Yarmouth Port,MA,Massachusetts,Barnstable
Briar,TX,Texas,Parker
Ranson,WV,West Virginia,Jefferson
Salem,NJ,New Jersey,Salem
Lake Wildwood,CA,California,Nevada
Hendron,KY,Kentucky,McCracken
Bangor,PA,Pennsylvania,Northampton
Hollywood,SC,South Carolina,Charleston
Byron,GA,Georgia,Peach
Ballston Spa,NY,New York,Saratoga
Bisbee,AZ,Arizona,Cochise
Albertson,NY,New York,Nassau
Springfield,GA,Georgia,Effingham
Highwood,IL,Illinois,Lake
Chisago City,MN,Minnesota,Chisago
Union City,IN,Indiana,Randolph
Myrtletown,CA,California,Humboldt
Gilmer,TX,Texas,Upshur
Williamsville,NY,New York,Erie
Layhill,MD,Maryland,Montgomery
Elmsford,NY,New York,Westchester
Center,TX,Texas,Shelby
Cutler,CA,California,Tulare
Farmers Loop,AK,Alaska,Fairbanks North Star
Naguabo,PR,Puerto Rico,Naguabo
Montrose,MN,Minnesota,Wright
Pinardville,NH,New Hampshire,Hillsborough
Aberdeen,MS,Mississippi,Monroe
Diboll,TX,Texas,Angelina
Hutchinson Island South,FL,Florida,St. Lucie
Williamston,NC,North Carolina,Martin
Ravena,NY,New York,Albany
Ettrick,VA,Virginia,Chesterfield
Thatcher,AZ,Arizona,Graham
South Bay,FL,Florida,Palm Beach
Ocean Bluff-Brant Rock,MA,Massachusetts,Plymouth
Springfield,MI,Michigan,Calhoun
Timber Pines,FL,Florida,Hernando
West Wendover,NV,Nevada,Elko
Obetz,OH,Ohio,Franklin
Twin Lakes,CA,California,Santa Cruz
DeWitt,IA,Iowa,Clinton
Sawmills,NC,North Carolina,Caldwell
Paulden,AZ,Arizona,Yavapai
Attica,IN,Indiana,Fountain
Mount Olive,NC,North Carolina,Wayne
Boulder Creek,CA,California,Santa Cruz
Tichigan,WI,Wisconsin,Racine
Parker,TX,Texas,Collin
Dunlap,TN,Tennessee,Sequatchie
Doffing,TX,Texas,Hidalgo
Collegeville,PA,Pennsylvania,Montgomery
West Pleasant View,CO,Colorado,Jefferson
Broadmoor,CA,California,San Mateo
Grandwood Park,IL,Illinois,Lake
Creve Coeur,IL,Illinois,Tazewell
Sterling,AK,Alaska,Kenai Peninsula
Crawfordville,FL,Florida,Wakulla
Lake City,MN,Minnesota,Wabasha
River Ridge,FL,Florida,Pasco
Erwin,NC,North Carolina,Harnett
Grosse Pointe,MI,Michigan,Wayne
Blauvelt,NY,New York,Rockland
Hanamaulu,HI,Hawaii,Kauai
Bliss Corner,MA,Massachusetts,Bristol
Grambling,LA,Louisiana,Lincoln
Bret Harte,CA,California,Stanislaus
Ottawa,OH,Ohio,Putnam
Birdsboro,PA,Pennsylvania,Berks
Bristol,WI,Wisconsin,Kenosha
Peñuelas,PR,Puerto Rico,Peñuelas
St. Clairsville,OH,Ohio,Belmont
Ayden,NC,North Carolina,Pitt
Glendale,CO,Colorado,Arapahoe
Turtle Creek,PA,Pennsylvania,Allegheny
Margaret,AL,Alabama,St. Clair
Colville,WA,Washington,Stevens
Carle Place,NY,New York,Nassau
Primera,TX,Texas,Cameron
Humboldt,IA,Iowa,Humboldt
Sergeant Bluff,IA,Iowa,Woodbury
Homestead Meadows North,TX,Texas,El Paso
Spring Valley,IL,Illinois,Bureau
Flagler Beach,FL,Florida,Flagler
Canutillo,TX,Texas,El Paso
Rainsville,AL,Alabama,DeKalb
Kenneth City,FL,Florida,Pinellas
Lone Grove,OK,Oklahoma,Carter
Silver Hill,MD,Maryland,Prince George's
Colona,IL,Illinois,Henry
Tara Hills,CA,California,Contra Costa
Battlement Mesa,CO,Colorado,Garfield
Post,TX,Texas,Garza
Bowie,TX,Texas,Montague
McGuire AFB,NJ,New Jersey,Burlington
Carmi,IL,Illinois,White
Kings Park,VA,Virginia,Fairfax
Quantico Base,VA,Virginia,Prince William
Coco,PR,Puerto Rico,Salinas
Utica,MI,Michigan,Macomb
Schuylkill Haven,PA,Pennsylvania,Schuylkill
Scott City,MO,Missouri,Scott
Portland,MI,Michigan,Ionia
Poplar Grove,IL,Illinois,Boone
Buellton,CA,California,Santa Barbara
Daleville,AL,Alabama,Dale
Belleview,FL,Florida,Marion
Denair,CA,California,Stanislaus
Highland Lakes,NJ,New Jersey,Sussex
Johnstown,OH,Ohio,Licking
South Pasadena,FL,Florida,Pinellas
South Haven,IN,Indiana,Porter
Hugo,OK,Oklahoma,Choctaw
Tice,FL,Florida,Lee
Town and Country,WA,Washington,Spokane
Lakeview,GA,Georgia,Catoosa
Morganville,NJ,New Jersey,Monmouth
New Burlington,OH,Ohio,Hamilton
Holbrook,AZ,Arizona,Navajo
Four Corners,MT,Montana,Gallatin
Rio Hondo,TX,Texas,Cameron
Sheldon,IA,Iowa,O'Brien
North Fond du Lac,WI,Wisconsin,Fond du Lac
Crestwood,KY,Kentucky,Oldham
Fox Chapel,PA,Pennsylvania,Allegheny
Vinton,IA,Iowa,Benton
De Motte,IN,Indiana,Jasper
Silver Springs,NV,Nevada,Lyon
Maplewood,WA,Washington,Pierce
Glencoe,AL,Alabama,Etowah
Shanor-Northvue,PA,Pennsylvania,Butler
Massac,KY,Kentucky,McCracken
Munroe Falls,OH,Ohio,Summit
Saltillo,MS,Mississippi,Lee
Monee,IL,Illinois,Will
Iowa Falls,IA,Iowa,Hardin
Roseburg North,OR,Oregon,Douglas
Buckley,WA,Washington,Pierce
Gretna,NE,Nebraska,Sarpy
Stewartstown,PA,Pennsylvania,York
West Hills,NY,New York,Suffolk
Glen Head,NY,New York,Nassau
Salinas,PR,Puerto Rico,Salinas
Clifton,AZ,Arizona,Greenlee
Offutt AFB,NE,Nebraska,Sarpy
Berkeley,IL,Illinois,Cook
Carver,MN,Minnesota,Carver
Dundee,FL,Florida,Polk
North Scituate,MA,Massachusetts,Plymouth
Montevideo,MN,Minnesota,Chippewa
Sulphur,OK,Oklahoma,Murray
Summit,WI,Wisconsin,Waukesha
Amelia,OH,Ohio,Clermont
Mechanicville,NY,New York,Saratoga
Barling,AR,Arkansas,Sebastian
Krum,TX,Texas,Denton
Terryville,CT,Connecticut,Litchfield
La Crescent,MN,Minnesota,Houston
Worland,WY,Wyoming,Washakie
Olyphant,PA,Pennsylvania,Lackawanna
Stafford Springs,CT,Connecticut,Tolland
Whiskey Creek,FL,Florida,Lee
Doney Park,AZ,Arizona,Coconino
Glennville,GA,Georgia,Tattnall
Sea Cliff,NY,New York,Nassau
Abbeville,SC,South Carolina,Abbeville
Muleshoe,TX,Texas,Bailey
West Salem,WI,Wisconsin,La Crosse
Guerneville,CA,California,Sonoma
Hawaiian Ocean View,HI,Hawaii,Hawaii
West Sayville,NY,New York,Suffolk
Mullins,SC,South Carolina,Marion
Swoyersville,PA,Pennsylvania,Luzerne
Hoopeston,IL,Illinois,Vermilion
Greenfield,OH,Ohio,Highland
Hudson,TX,Texas,Angelina
Ridgeland,SC,South Carolina,Jasper
Dwight,IL,Illinois,Livingston
Oak Park Heights,MN,Minnesota,Washington
Gillespie,IL,Illinois,Macoupin
Midfield,AL,Alabama,Jefferson
